smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
O=C(O)CCCCCCCCCC(=O)O,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(O)CCCCCCCCCCC(=O)O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCCCCCCCCCCBr,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0
O=C(O)CCCCCCCCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCSCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCSSCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CC[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=C(O)CF,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CN(CC(=O)O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,,,,,,,,0.0,,0.0,,
O=C(O)CNCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(O)COCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(=O)[O-].[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=C([O-])C(O)C(O)C(O)C(=O)CO.O=C([O-])C(O)C(O)C(O)C(=O)CO.[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C([O-])C(O)C(O)C(O)C(O)C(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(O)C(O)C(O)C(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Ba+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C([O-])CC(O)(CC(=O)O)C(=O)[O-].[NH4+].[NH4+],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])CC(O)C(=O)[O-],,,,,,,,0.0,,0.0,,
O=C([O-])CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=C([O-])CS.[NH4+],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])P(=O)([O-])[O-],0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])[O-].[Sr+2],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
O=C=NCCCCCCN=C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CC(Br)(Br)Br,0.0,,0.0,,,1.0,1.0,1.0,1.0,1.0,,
O=CC(Cl)=C(Cl)C(=O)O,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,,1.0
O=CC(O)C(O)C(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CC=O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CCCCC=O,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
O=CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CN(CCO)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CNNC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=CO[Al](OC=O)OC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=NN(CCCl)C(=O)NCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
O=NN(CCO)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=N[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(O)(O)CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=P(O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,
O=P(OCCCl)(OCCCl)OCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=P([O-])(O)OP(=O)([O-])O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P([O-])([O-])CN(CP(=O)([O-])[O-])CP(=O)([O-])O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P([O-])([O-])OC(CO)CO.[Ca+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=P([O-])([O-])OP(=O)([O-])[O-],0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.0,0.0,0.0,,,0.0,,1.0,1.0,1.0,0.0,0.0
O=S(=O)(Cl)Cl,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,
O=S(=O)(O)C(F)(F)F,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(O)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)([O-])CC(O)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1CCCC(C)N1CCCC(O)(C1=CC=CC=C1)C1=CC=CC=N1,,,,,,,,0.0,,0.0,,
C1=CCC(C2=CC=CC=C2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN1CCCC(OC(=O)C(C2=CC=CC=C2)C2=CC=CC=C2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN1CCCC(OC(=O)C(O)(C2=CC=CC=C2)C2=CC=CC=C2)C1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCC(C)C1N=C(C)C(C)S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC1=C(C(=O)[O-])C(=O)C=NN1C1=CC=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CC1=CC(C)=C(C(=O)P(=O)(C(=O)C2=C(C)C=C(C)C=C2C)C2=CC=CC=C2)C(C)=C1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)NCCC1CCC2=C1C1=C(C=C2)OCC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0
C1CC2C3CCC(C3)C2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S=C([S-])OC1CC2CC1C1CCCC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,,1.0
OCC1CC2CC1C1CCC(CO)C21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CC2=C(C=CC(Cl)=C2)N1,,,,,,,,1.0,,0.0,,
CC1(O)CSC(C)(O)CS1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,
C1CSCCS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
O=[N+]([O-])C1=CC=CC2=C(Br)NN=C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
O=C(O)CN1C2=CC=CC=C2C(=O)C2=CC=CC=C21,0.0,,0.0,0.0,1.0,,,,0.0,,0.0,1.0
C1=CC=C(N2CCNCC2)C=C1,,,,,,,,0.0,,0.0,,
ClCCCN1CCN(C2=CC(Cl)=CC=C2)CC1,,,,,,,,1.0,,0.0,,
ClC1=CC=CC(N2CCNCC2)=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClC1=CC=CC=C1N1CCNCC1,,,,,,,,1.0,,0.0,,
COC1=CC=CC=C1N1CCNCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CCN(C2=CC=C(O)C=C2)CC1,,,,,,,,1.0,,0.0,,
OCC(O)CN1CCN(C2=CC=CC=C2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(C2=NSC3=CC=CC=C23)CC1,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
O=C1C2=CC=CC=C2[Se]N1C1=CC=CC=C1,0.0,0.0,,,,0.0,0.0,,0.0,,1.0,0.0
NC1=NC(N)=C(C2=CC=CC=C2)S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#CC1=CC2=C(SC(C(N)=O)=[N+]2[O-])C([N+](=O)[O-])=C1,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C1=CC=C2C(=C1)C=CC1=CC3=C(C=CC4=CC=CC=C43)C=C12,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0
CN1CCC(O)(C2=CC=C(F)C=C2)C(C(=O)C2=CC=C(F)C=C2)C1,,,,,,,,,,0.0,,
CN1C(=O)C(NC(=O)C2=CC3=CC=CC=C3N2)N=C(C2=CC=CC=C2)C2=CC=CC=C21,0.0,0.0,1.0,1.0,,0.0,,1.0,1.0,,1.0,
CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,0.0,0.0,,,,,,,,,1.0,
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)NC1=O,0.0,,,,,0.0,1.0,,,,1.0,1.0
O=[N+]([O-])C1=CC(S(=O)(=O)NCCNS(=O)(=O)C2=CC=CC([N+](=O)[O-])=C2)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
C(CCOCC1CO1)COCC1CO1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
CCOC1=NC(F)=CC2=NC(S(=O)(=O)NC3=C(C(=O)OC)C=CC=C3Cl)=NN12,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCOC1=NC(F)=CC2=NC(S(=O)(=O)NC3=C(Cl)C=CC=C3Cl)=NN12,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COC1=NC=C(F)C2=NC(S(=O)(=O)NC3=C(F)C=CC=C3F)=NN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC1(C2=CC=CC=C2)CCC(=O)NC1=O,,,,,,,,0.0,,0.0,,
CCC1(C2=CC=C(N)C=C2)CCC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=NN(C)C(OC2=CC=CC=C2)=C1C=NOCC1=CC=C(C(=O)OC(C)(C)C)C=C1,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0
O=C1C(=CC2=CSC=C2)CCC1=CC1=CC=CS1,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
S=C(NC1=CC=CC=C1)NC1=NC=CS1,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,,1.0
CC(C)(C)C1=C(CC(N)C(=O)O)C(OCP(=O)(O)O)=NO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(N)=NO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COC(=O)NC1=NC2=C(C=C(C(=O)C3=CC=CC=C3)C=C2)N1,0.0,,1.0,0.0,0.0,,,1.0,1.0,0.0,1.0,1.0
NS(=O)(=O)C1=CC=CC2=C3N=C([O-])C([O-])=NC3=CC([N+](=O)[O-])=C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(N(C)C(=S)OC2=CC3=C(C=C2)CCC3)=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1=C(OCC2CO2)C=CC(N(CC2CO2)CC2CO2)=C1,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0
COC1=C(OC)C=C(CCN(C)CCCN2CCC3=CC(OC)=C(OC)C=C3CC2=O)C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1=CC2=C3C(=C1)CC1=CC=CC(=C13)C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1N=C(N)OC1C1=CC=CC=C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1N=C(N)C2=CC3=CC=CC=C3C=C12,0.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0
O=C1CC2=CC=CC=C2C1,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OC1=CC(O)=C2CC(O)C(C3=CC(O)=C(O)C=C3)OC2=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CCCN(CC1CC1)C1=C([N+](=O)[O-])C=C(C(F)(F)F)C=C1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C1NC2=C(C=CC(Cl)=C2)OC2=CC=CC=C12,,,,,,,,1.0,,0.0,,
CSC(=O)C1=C2SN=NC2=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CC1=C(C2=CC=C(Cl)C=C2)N=C(C2=CC=CC=C2)S1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CC(=O)CC(C1=CC=C([N+](=O)[O-])C=C1)C1=C(O)C2=CC=CC=C2OC1=O,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(=O)OCCOC1C2CCC1C1CC=CC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C([O-])C1=CC=CC=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C(Br)C([O-])=C(Br)C=C12,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0
O=C([O-])C1=CC=CC=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C([O-])=C(I)C=C12,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
O=C([O-])C1=C(C2=C3C=C(I)C(=O)C(I)=C3OC3=C(I)C([O-])=C(I)C=C23)C(Cl)=C(Cl)C(Cl)=C1Cl,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,,
O=C(CCCCCN1CCN(C2=CC=CC=C2C2=CC=CC=C2)CC1)NC1CCCC2=CC=CC=C21,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C1CCCN1CC#CCN1CCCC1.O=C1CCCN1CC#CCN1CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(N=NC2=C(O)C=CC3=CC=CC=C23)C=CC(S(=O)(=O)[O-])=C1,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
OC1=C(N=NC2=CC=CC=C2)C2=CC=CC=C2C=C1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
O=S(=O)([O-])C1=CC(S(=O)(=O)[O-])=C2C(N=NC3=CC=CC=C3)=C(O)C=CC2=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)([O-])C1=CC=C(N=NC2=C(O)C=CC3=C2C=CC(S(=O)(=O)[O-])=C3)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC1=CC(S(=O)(=O)[O-])=C(N=NC2=C([O-])C(C(=O)O)=CC3=CC=CC=C23)C=C1.[Ca+2],0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
COC1=C(N=NC2=C(O)C=CC3=C2C=CC(S(=O)(=O)[O-])=C3)C=C(C)C(S(=O)(=O)[O-])=C1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)([O-])C1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C=C1,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
NC1=C(N=NC2=CC=CC=C2C(F)(F)F)C2=C(O)C=C(S(=O)(=O)[O-])C=C2C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC(N=NC2=C(O)C=CC3=CC=CC=C23)=C(OC)C=C1,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0
CC1=CC(C)=C(N=NC2=C(O)C(S(=O)(=O)[O-])=CC3=CC(S(=O)(=O)[O-])=CC=C23)C=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(C)=C(N=NC2=C(O)C=CC3=CC=CC=C23)C=C1,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CNCCCC12CCC(C3=CC=CC=C31)C1=CC=CC=C12,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
C#CCN1C(=O)COC2=CC(F)=C(N3C(=O)C4=C(CCCC4)C3=O)C=C21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
CCOC(=O)N1CCN([N+]([O-])=NOC2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C2)CC1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0
O=C1NS(=O)(=O)C2=CC=CC=C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCN3C=NC(C4=CN=CC=C4)=C3)C(=O)OC12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C(=O)O)C=C1)=C2,0.0,0.0,,1.0,,,,0.0,0.0,0.0,1.0,
O=C1C2=CC=CC=C2C(=O)C1C1=NC2=C(S(=O)(=O)[O-])C=C(S(=O)(=O)[O-])C=C2C=C1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
O=C1C2=CC=CC=C2C(=O)C1C1=NC2=CC=CC=C2C(Br)=C1O,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
O=C1C2=CC=CC=C2C(=O)C1C1=NC2=CC=CC=C2C=C1,,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0
CC(C)(C)C1=CSC(C2=CC3=C(C=CC(OCC4=CC=CC=C4CC(=O)O)=C3)O2)=N1,0.0,,0.0,,,0.0,1.0,1.0,,,1.0,
COC1=CC=CC=C1N1CCN(CCCNC2=C(C)C(=O)N(C)C(=O)N2C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1=CC=CC=C1N1CCN(CCCNC2=CC(=O)N(C)C(=O)N2C)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])C1=C(C2=CNC=C2Cl)C=CC=C1Cl,0.0,0.0,,,,1.0,0.0,,0.0,,,
CCC(=O)OC1=CC=C(C(CC)=C(CC)C2=CC=C(OC(=O)CC)C=C2)C=C1,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,1.0
C(=CC1=CC=CC=C1)C1=CC=CC=C1,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC1=CC(S(=O)(=O)O)=C(C=CC2=C(S(=O)(=O)O)C=C(N)C=C2)C=C1,,,,,,,,0.0,,0.0,,
CC[N+](CC)(CC)CCOC1=CC=C(C=CC2=CC=CC=C2)C=C1,0.0,0.0,0.0,1.0,,0.0,,1.0,,0.0,0.0,0.0
O=[N+]([O-])C1=CC(S(=O)(=O)[O-])=C(C=CC2=C(S(=O)(=O)[O-])C=C([N+](=O)[O-])C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
CCC(=C(CC)C1=CC=C(OP(=O)(O)O)C=C1)C1=CC=C(OP(=O)(O)O)C=C1,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
CN(C)C1=CC=C(C=CC2=CC=C([N+](=O)[O-])C=C2)C=C1,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
