ID	SMILES
5150	CNC1C(O)C(OCC1(C)O)OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN.O[S](O)(=O)=O
5151	CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(C3=O)[S](C)(=O)=O)C4=CC=CC=C4)C(=O)N2C1C(O)=O
5152	NC1=NC(=C2N=C[N](C3CC(CO)C=C3)C2=N1)NC4CC4
5153	OC1=CC=CC2=C1C(=O)C3=C(O)C=CC=C3C2=O
5154	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO
5155	CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO
5156	[Br-].C[N+]12CCCCC1CCC(C2)=C(C3=CC=CS3)C4=CC=CS4
5157	[Na+].[Na+].CC1=C2[NH]C(=C1CCC([O-])=O)C=C3N=C(C=C4[NH]C(=CC5=NC(=C2)C(=C5C)C=C)C(=C4C)C=C)C(=C3CCC([O-])=O)C
5158	[Na+].[O-][N+](=O)C1=CC=C(C=C1)C2=CC=C(O2)C=NN3CC(=O)[N-]C3=O
5159	[Na+].CCCCCCCCCC(=O)N[O-]
5160	C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2.[O-]C(=O)\C=C/C([O-])=O
5161	CCC1=C(C(=O)C2=CC(=C(O)C(=C2)Br)Br)C3=CC=CC=C3O1
5162	COC12CC(COC(=O)C3=CC(=CN=C3)Br)CN(C)C1CC4=C[N](C)C5=CC=CC2=C45
5163	C1=CC=C(C=C1)C=CC2=CC=NC=C2
5164	N1C2=C(SC3=CC=CC=C13)C=CC=C2
5165	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
5166	CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C
5167	CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
5168	COC1=C(C=CC=C1)N2CCN(CCCCNC(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)C(C)=O)CC2
5169	CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN4CCC(CCO)CC4)C=C1
5170	CCN(C(C)=O)C1=CC=CC(=C1)C2=CC=NC3=C(C=N[N]23)C#N
5171	CC(=O)OC1CCC2C3CCC4(C)C(CCC4(OC(C)=O)C#C)C3CCC2=C1
5172	CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1
5173	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C
5174	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC12C
5175	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
5176	CC(C)(C)C1=CC(=CC=C1O)O
5177	CC(C)(C1=CC=CC=C1)C2=CC=C(O)C=C2
5178	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=CC(=CC(=C3)Cl)Cl
5179	C/C=C(/CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC12C)C(C)C
5180	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(=C(C)C(=C2C)O)C
5181	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(=CC(=C2)O)C
5182	COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C
5183	CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
5184	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
5185	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(=C(C)C(=C2C)OC(=O)/C=C(C)/C=C/C=C(C)/C=C/C3=C(C)CCCC3(C)C)C
5186	CC1=CC(=CC=C1N)O
5187	CC1=NC(=NC(=C1)N[S](=O)(=O)C2=CC=C(N)C=C2)C
5188	CC1=NC2=C(C3=C(C=CC=C3)C=C2)C1(C)C
5189	CC1=C2C=C3C=CC4=C5C(=CC=C4)C=CC(=C35)C2=CC=C1
5190	CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
5191	CCN(CC)C(=O)C1=CC=C(C=C1)C(N2CC(C)N(CC=C)CC2C)C3=CC=CC(=C3)OC
5192	Cl.CC(=O)OCC(=O)NCCCOC1=CC(=CC=C1)CN2CCCCC2
5193	Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
5194	Cl.COC1=CC=C(C=C1OC)C(=O)NCC2=CC=C(OCCN(C)C)C=C2
5195	Cl.CCN(CC)CC(=O)NC1=C(C)C=C(C)C=C1C
5196	Cl.CNC(CC(C)C)C(=O)NC1C(O)C2=CC=C(OC3=C(OC4OC(CO)C(O)C(O)C4OC5CC(C)(N)C(O)C(C)O5)C6=CC(=C3)C(NC(=O)C(CC(N)=O)NC1=O)C(=O)NC7C(=O)NC(C(O)C8=CC(=C(O6)C=C8)Cl)C(=O)NC(C(O)=O)C9=C(C(=CC(=C9)O)O)C%10=CC7=CC=C%10O)C(=C2)Cl
5197	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C2=CC=CC(=C2)OC3=CC=CC=C3
5198	CCC1\C=C(C)\CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)C(O)CC1=O)\C(C)=C\C4CCC(Cl)C(C4)OC
5199	CNC1=C(Cl)C=C(C(=O)NC2CCN(CC3=CC=CC=C3)C2C)C(=C1)OC
5200	OC(=O)CC1=CC=C(OCC=C)C(=C1)Cl
5201	ClC1=CC2=C(NC(=O)CN=C2C3=CC=CC=C3)C=C1
5202	ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl
5203	OC1N=C(C2=CC=CC=C2Cl)C3=CC(=CC=C3NC1=O)Cl
5204	CN(C)CCO
5205	COC(=O)C1=CCCN(C)C1
5206	CN1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)C)C
5207	CCCCC(CC)COC(=O)C=CC1=CC=C(OC)C=C1
5208	COC1=NC(=NC(=C1NC2=NCCN2)Cl)C
5209	COC1=CC2=C(C=C1)C3CCC4(C)C(CCC4(O)C#C)C3CC2
5210	CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br
5211	C[S](=O)(=O)NC1=CC2=C(C=C1OC3=CC=CC=C3)C(=O)C(=CO2)NC=O
5212	COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=C(O4)C=CC=C5)N.C[S](O)(=O)=O
5213	FC(F)OC(F)(F)C(F)Cl
5214	CC1=C(CCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3)C(=O)N4C=CC=CC4=N1
5215	FC1=CC=C(OC2=CC=NC3=CC(=CC(=C23)Cl)Cl)C=C1
5216	FC1=CC2=C(OCCC23NC(=O)NC3=O)C=C1
5217	NC1CONC1=O
5218	NC(=O)CCCCC1CCSS1
5219	NC1=NC(=O)C(O1)C2=CC=CC=C2
5220	NC12CC3CC(CC(C3)C1)C2
5221	NC1=C2CCCCC2=NC3=C1C=CC=C3
5222	NC1=C(N)C=C(Cl)C=C1
5223	NC1=NC(=NC2=C1N=C[N]2C3OC(CO)C(O)C3O)F
5224	O.O.COC1=CC=C(CC(C)NCC(O)C2=CC(=C(O)C=C2)NC=O)C=C1.COC3=CC=C(CC(C)NCC(O)C4=CC(=C(O)C=C4)NC=O)C=C3.OC(=O)/C=C/C(O)=O
5225	CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O
5226	C[S](=O)(=O)NC(=O)CCC\C=C/CC1C(\C=C\C(O)COC2=CC=CC=C2)C(O)CC1=O
5227	OCC1OC(OC2C(O)C(O)C(OC2CO)OC3C(O)C(O)C(O)OC3CO)C(O)C(O)C1O
5228	FC1=CC(=CC=C1)\C=C\C(=O)NC2CC2
5229	CC(=O)NC1=C(I)C=C(I)C(=C1I)C(O)=O
5230	CC(=O)NC1=CC=C(C=C1)\C=N\NC(N)=S
5231	COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCN(CC2)CC(=O)N3CCCC3.OC(=O)\C=C/C(O)=O
5232	[O-][N+](=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)C=C1
5233	CN(C)CCC(C1=CC=C(Br)C=C1)C2=CC=CC=N2.OC(=O)\C=C/C(O)=O
5234	NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O
5235	CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N3CCCC3
5236	N[S](=O)(=O)C1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)N3CCCC3
5237	CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC
5238	CCCSC1=CC=C2[NH]C(=NC2=C1)NC(=O)OC
5239	OC1C(CCCC1(COC(=O)C2=CC=CN=C2)COC(=O)C3=CC=CN=C3)(COC(=O)C4=CN=CC=C4)COC(=O)C5=CN=CC=C5
5240	NC1=NC(=O)N2CC12
5241	CN1C(=O)N(C)C2=C([NH]C=N2)C1=O
5242	CC12CCC3C(CCC4=C(O)C(=O)CCC34C)C1CCC2=O
5243	CC(=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)CCC1(C)C)\C=C\C=C(C)\C=C\C2=C(C)C(=O)CCC2(C)C
5244	CN1CC(=O)N=C1NC(=O)NC2=CC(=CC=C2)Cl
5245	CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC(=O)O2
5246	O=C1O[Pt]2(NC3CCCCC3N2)OC1=O
5247	CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C
5248	O=CC1=CC=CC=C1
5249	COC1=CC(=CC(=C1O[P](O)(O)=O)OC)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)C6=CC7=C(OCO7)C=C26
5250	CC12CCC3C(CCC4=C3C=CC(=C4)O[S](O)(=O)=O)C1CCC2=O.C5CNCCN5
5251	CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O
5252	CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)CO)C3=NC(=O)NC(=O)C3=N2
5253	CCC(C(CC)C1=CC=C(O)C=C1)C2=CC=C(O)C=C2
5254	C\C=C(C1=CC=C(O)C=C1)\C(=C\C)C2=CC=C(O)C=C2
5255	CCOC(=O)C1=CC=C(O)C=C1
5256	CCCCCCCCCCCCOC(=O)C1=CC=C(O)C=C1
5257	OC1=CC=C2C=C(SSC3=CC=C4C=C(O)C=CC4=C3)C=CC2=C1
5258	CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO
5259	NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1
5260	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCCO
5261	SC1=NC2=C(S1)C=CC=C2
5262	[Ag+].NC1=CC=C(C=C1)[S](=O)(=O)[N-]C2=NC=CC=N2
5263	[Br-].C[N+]1(C)C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4
5264	[Ca++].OCC(CO)O[P]([O-])([O-])=O
5265	[Ca++].OCC(=O)C(O)C(O)C(O)C([O-])=O.OCC(=O)C(O)C(O)C(O)C([O-])=O
5266	[Ca++].CC(C)CN(CC(O[P]([O-])([O-])=O)C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)[S](=O)(=O)C3=CC=C(N)C=C3
5267	[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
5268	[Cl-].NC1=C[N+](=NO1)N2CCOCC2
5269	[Cl-].CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=CC3=[O+]2)N(CC)CC)C4=C(C=CC=C4)C(O)=O
5270	[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(=C1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC
5271	[I-].C[N+]1(CCCCC1)CC2COC(O2)(C3CCCCC3)C4=CC=CC=C4
5272	[K+].CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC4(O)CCC([O-])=O
5273	[Na+].[Na+].NC1=NC(=O)C2=C([NH]C=C2CCC3=CC=C(C=C3)C(=O)NC(CCC([O-])=O)C([O-])=O)N1
5274	[Na+].[Na+].OC1=CC=C(C=C1[S]([O-])(=O)=O)C2(OC(=O)C3=C(Br)C(=C(Br)C(=C23)Br)Br)C4=CC=C(O)C(=C4)[S]([O-])(=O)=O
5275	[Na+].[Na+].NC1=C2C=CC=CC2=C(C=C1N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(N)C6=CC=CC=C6C(=C5)[S]([O-])(=O)=O)[S]([O-])(=O)=O
5276	[Na+].[Na+].CO/N=C(C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)CSC3=NC(=C(CC([O-])=O)S3)C)/C4=CSC(=N4)N
5277	[Na+].COC1=C(OC)C(=NC=C1)C[S](=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F
5278	O.[Na+].COC1=CC=CC(=C1C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O)OC
5279	[Na+].CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O)C(=NO1)C4=CC=CC=C4Cl
5280	[Na+].NC1=CC=C(C(=C1)O)C([O-])=O
5281	[O-][N+](=O)\N=C1/NCCN1CC2=CN=C(Cl)C=C2
5282	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
5283	OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C4=C(C=CC(=C4C3=O)O)[N+]([O-])=O)C=C1
5284	O.Br.COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1
5285	CC(C)=CC1C(C(=O)OCC2=CC=CC(=C2)OC3=CC=CC=C3)C1(C)C
5286	CC(C)=CCC\C(C)=C\CCC(C)(O)C=C
5287	CC(C)=CCOC1=C2OC(=O)C=CC2=CC3=C1OC=C3
5288	CC(C)CC1=CC=C(C=C1)C(C)C(=O)N[S](C)(=O)=O
5289	CC(C1=NC=CC=C1)C2=C(CCN(C)C)CC3=C2C=CC=C3.OC(=O)\C=C/C(O)=O
5290	CC1N2CC3=C(Cl)C=CC=C3NC2=NC1=O
5291	CCC(=O)OC1(CCN(C)CC1C)C2=CC=CC=C2
5292	NC1=NC2=C(CCN(CC2)CC=C)S1
5293	COC1=C(OC)C(=CC(=C1)[S](N)(=O)=O)C(=O)NCC2CCCN2CC=C
5294	[NH]1C=CC2=C1C=CC=C2
5295	S1C2=C(C=CC=C2)C3=C1C=CC=C3
5296	S1C=CC=C1C2=CC=C(S2)C3=CC=CS3
5297	CC(=O)CC(C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3OC2=O
5298	COC1=CC=C2C(=CC1=O)C(CCC3=C2C(=C(OC)C(=C3)OC)OC)NC(C)=O
5299	CCC(C)C1NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(N)CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O.CC(O)=O
5300	CC(O)=O.NC1CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=C(O)C=C3)NC1=O)C(=O)N4CCCC4C(=O)NC(CCCNC(N)=N)C(=O)NCC(N)=O
5301	CC(O)=O.NC(=N)NCCCC(NC(=O)C1CCCN1C(=O)C2CSSCCC(=O)NC(CC3=CC=C(O)C=C3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N2)C(=O)NCC(N)=O
5302	CC(=O)OC1CCC2(C)C3CCC4(C)C(CC=C4C5=CN=CC=C5)C3CC=C2C1
5303	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
5304	CC(=O)OCC(CC[N]1C=NC2=C1N=C(N)N=C2)COC(C)=O
5305	CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
5306	CC[S](=O)(=O)C(C)(C)[S](=O)(=O)CC
5307	CC(C)C(Br)C(=O)NC(N)=O
5308	CC(C)CC(N)C(O)=O
5309	CC(C)CCCC(C)C1CC(=O)C2=C3CCC4CC(O)CCC4(C)C3CCC12C
5310	CC(C)C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
5311	CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
5312	CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1
5313	CC(C)C1=C(CN(C)C(C)CC2=CC=CC=C2)N(C)N(C3=CC=CC=C3)C1=O
5314	CC1=C(CCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)C(=O)N5CCCCC5=N1
5315	CC1=CC=C(C=C1)C(=C\CN2CCCC2)/C3=CC=CC=N3
5316	COC1=C(N2CCNC(C)C2)C(=CC3=C1N(C=C(C(O)=O)C3=O)C4CC4)F
5317	CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C
5318	C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(=C2)C
5319	CN1C(=C(O)C2=C(C=CC=C2)[S]1(=O)=O)C(=O)NC3=NC=C(C)S3
5320	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
5321	CCC(C(=O)NC(N)=O)C1=CC=CC=C1
5322	CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1.OC(=O)CC(O)(CC(O)=O)C(O)=O
5323	CCC1(C)CC(=O)NC(=O)C1
5324	CCC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O
5325	CCCCCC(O)C1C(O)CC(O)CC(O)CC(O)CC(O)CC(O)C(O)C(O)\C(=C\C=C\C=C\C=C\C=C\C(O)C(C)OC1=O)C
5326	CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O
5327	CCCNC1CCC2=C(C1)SC(=N2)N
5328	CCN(CC)C(=O)C1CN(C)C2CC3=C[NH]C4=CC=CC(=C34)C2=C1
5329	CCOC1=C(O)C=CC(=C1)C=O
5330	CCOC1=C2OC3C(O)C=CC4C5CC(=C2C34CCN5C)C=C1
5331	Cl.C1NCC2CC1C3=CC4=C(C=C23)N=CC=N4
5332	Cl.CC(C)C1=C(OCCN(C)C)C=C(C)C(=C1)OC(C)=O
5333	Cl.CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
5334	Cl.CC(C)C(N)C(=O)OCC(CO)OC[N]1C=NC2=C1NC(=NC2=O)N
5335	Cl.COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1
5336	Cl.CNC(C)CCC=C(C)C
5337	Cl.CC(CN1CCCCC1)C(=O)C2=CC=C(C)C=C2
5338	Cl.CC1=C(C=CC=C1)N2CCN(CC2)CCC3=NN=C4CCCC[N]34
5339	Cl.CCCN1CCCC2CC3=N[NH]C=C3CC12
5340	Cl.CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2
5341	Cl.CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
5342	Cl.CCCOC1=CC=C(C=C1N)C(=O)OCCN(CC)CC
5343	Cl.Cl.CC(N)C(=O)N(CCCC1=CC=CN=C1)C2=C(C)C=CC=C2C
5344	Cl.Cl.ClC1=CC=C(NC2=C3C=CC=CC3=C(CC4=CC=NC=C4)N=N2)C=C1
5345	O.O.Cl.Cl.CCN(CC)CC1=C(O)C=CC(=C1)NC2=CC=NC3=C2C=CC(=C3)Cl
5346	Cl.CN(C)CCN(CC1=CC=C(Cl)C=C1)C2=NC=CC=C2
5347	Cl.ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
5348	Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl
5349	Cl.NC1CCN(CC1)C2=NC(=CC=C2)Cl
5350	Cl.CC(C)CC(N(C)C)C1(CCC1)C2=CC=C(Cl)C=C2
5351	Cl.CC(CN(C)C)CN1C2=C(C=CC=C2)[S](=O)(=O)C3=C1C=CC=C3
5352	Cl.CN(C)CCCOC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3
5353	Cl.CN(C)CCN1C(=O)C2=C(C=CC=C2)N(C)C3=C1C=CC=C3
5354	Cl.CN(C\C=C\C1=CC=CC=C1)CC2=C3C=CC=CC3=CC=C2
5355	Cl.CN1C2CCCC1CC(C2)NC(=O)C3=N[N](C)C4=C3C=CC=C4
5356	Cl.COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(=C(OC)C(=C2)OC)OC)C=C1
5357	Cl.COC1=C(OC)C=C(CCNCC(O)COC2=CC(=CC=C2)C)C=C1
5358	Cl.COC1=CC(=C(OC)C=C1)CC(C)N
5359	Cl.COC1=CC2=C(C=C1OC)C(=C(C)[NH]2)CCN3CCN(CC3)C4=CC=CC=C4
5360	Cl.CC1=C(C=C(C#N)C(=O)N1)C2=C[N]3C=CN=C3C=C2
5361	Cl.CCOC(=O)OC(C)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C3=CC=CC=C3)C2=O
5362	Cl.CC1C2C(O)C3C(N(C)C)C(=C(C(N)=O)C(=O)C3(O)C(=C2C(=O)C4=C1C=CC=C4O)O)O
5363	Cl.NCCCC(N)C(O)=O
5364	Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O
5365	Cl.CC(NCCC1=CC=C(O)C=C1)C(O)C2=CC=C(O)C=C2
5366	Cl.CC(N)C(=O)C1=CC=CC=C1
5367	Cl.C[N]1C=C(C(=O)C2CCC3=C(C2)N=C[NH]3)C4=C1C=CC=C4
5368	Cl.CC(C)CC(NC(=O)CNC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC2=C[NH]C3=CC=CC=C23)NC(=O)C(CC4=C[NH]C=N4)NC(=O)C5CCC(=O)N5)C(=O)NC(CCCNC(N)=N)C(=O)N6CCCC6C(=O)NCC(N)=O
5369	Cl.CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=C(CC2C(O)=O)C=C(OC)C(=C3)OC
5370	Cl.CCOC(=O)NNC1=NN=CC2=CC=CC=C12
5371	Cl.O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1
5372	Cl.CCOC1=C(OCCNC(C)CC2=CC(=C(OC)C=C2)[S](N)(=O)=O)C=CC=C1
5373	Cl.OC(C(=O)OCCN1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3
5374	Cl.OC(CCN1CCCCC1)(C2CC3CC2C=C3)C4=CC=CC=C4
5375	Cl.CC(CCC1=CC=C(O)C=C1)NCC(O)C2=CC=C(O)C=C2
5376	Cl.CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(O)CCCC2
5377	Cl.CCOC(=O)C(C)(N)CC1=CC=C(O)C(=C1)O
5378	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3
5379	CO[P](=S)(OC)OC1=C(Cl)C=C(Cl)C(=C1)Cl
5380	ClC1=CC=C(CC2C(=O)N=C3SCCN3C2=O)C=C1
5381	CN1C(=O)N(C)C2=C([N](CCOC(=O)C(C)(C)OC3=CC=C(Cl)C=C3)C=N2)C1=O
5382	ClC1=CC=C(OCC(=O)OCCNC23CC4CC(CC(C4)C2)C3)C=C1
5383	CN1C(=O)CC(=O)N(C2=CC=CC=C2)C3=CC(=CC=C13)Cl
5384	CN1C(=O)CN2CCC3=CC=CC=C3C2C4=CC(=CC=C14)Cl
5385	ClCCN(CCCl)CCCl
5386	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O
5387	CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O
5388	CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C
5389	CN(C)C1=CC=C(C=C1)N(C)C
5390	CN(C)C1=CC=C(C=C1)N=NC2=C(C=CC=C2)C(O)=O
5391	CN1CCC(CC1)=C2C3=CC=CC=C3CC(=O)C4=C2C=CS4
5392	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
5393	CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
5394	CN1CCCC1CC2=C[NH]C3=CC=C(CC[S](=O)(=O)C4=CC=CC=C4)C=C23
5395	CNC(=O)OC1=CC2=C(C=C1)N(C)C3N(C)CCC23C
5396	CNC1=CC=C(C=C1)C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(CC(OC4OC(C)C(O)C(N)C4O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)O3)C(=O)OC
5397	COC(=O)C(Cl)C(=O)OC
5398	COC1=CC=C2C3CC4=C5C(=C(OC)C=C4)OC1C25CCN3C
5399	CCN(CC)CCN1C(=O)C(=NC2=C1C=CC=C2)CC3=CC=C(OC)C=C3
5400	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
5401	COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC
5402	CNCCC(OC1=CC=CC=C1OC)C2=CC=CC=C2
5403	COC1=NC(=NC(=C1)N[S](=O)(=O)C2=CC=C(N)C=C2)OC
5404	CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C2=CC=CC=C2
5405	C[S](=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
5406	CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O[P](O)(O)=O)C(O)C2O
5407	FC1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3
5408	FC1=CC=C(C=C1)C(=O)C2CCN(CC2)CCN3C(=O)NC4=CC=CC=C4C3=O
5409	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Br)C=C3
5410	FC1=C(C(=CC=C1)F)C(=O)NC(=O)NC2=CC(=C(Cl)C=C2)OC3=NC=C(C=C3Cl)C(F)(F)F
5411	CCC(CC1=C(I)C=C(I)C(=C1I)N)C(O)=O
5412	NC(CC1=CC(=C(OC2=CC(=C(O)C(=C2)I)I)C=C1)I)C(O)=O
5413	CC(C)NCC(O)C1=CC=C(N)C(=C1)C#N
5414	N#CC1=CC=C(C=C1)C([N]2C=NC=N2)C3=CC=C(C=C3)C#N
5415	CNC(NC#N)=NC1=CC=C(C=C1)C2=NNC(=O)CC2C
5416	NCC1CCC(N)C(O1)OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O
5417	COC1(NC(=O)[CH]2S[C](S2)=[C](C(N)=O)C(O)=O)C3SCC(=C(N3C1=O)C(O)=O)CSC4=NN=N[N]4C
