smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
Cl.CC(CC1=CC2=C(OCO2)C=C1)NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(CC1=CC=CC=C1)(NC(=O)CN)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC(CC1=CC=CC=C1)N(C)CC#C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(CC1=CC=CC=C1)NCC#C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(CC1=CC=CC=C1)NCC2=CC=CC=C2Cl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC(CC1=CC=CC=C1)NCC[N]2C=NC3=C2C(=O)N(C)C(=O)N3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(CCC1=CC=C(O)C=C1)NCC(O)C2=CC=C(O)C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC(CCC1=CC=CC=C1)NCC(O)C2=CC(=C(O)C=C2)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(CN(C)C)CN1C2=C(C=CC=C2)[S](=O)(=O)C3=C1C=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC(CN1C2=C(SC3=C1N=CC=C3)C=CC=C2)N(C)C,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,
Cl.CC(CN1C2=C(SC3=CC=CC=C13)C=CC=C2)N(C)C,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,
Cl.CC(CN1CCC(CC1)CC2=CC=CC=C2)C(O)C3=CC=C(O)C=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CC(CN1CCCCC1)C(=O)C2=CC=C(C)C=C2,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cl.CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,0.0,0.0,0.0,,,1.0,0.0,,0.0,1.0,1.0,
Cl.CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(Cl)CN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cl.CC(N)C(=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)C(=O)NC1=C(C)C=CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)C(O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)C12CC3CC(CC(C3)C1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC(N)C1=C(Cl)C(=CC=C1)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)CC1=CC(=CC=C1)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)CC1=CC2=C(OCO2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC(N)CC1=C[NH]C2=CC=C(OCC3=CC=CS3)C=C12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC(N)CCCC(C)(C)O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(N)COC1=C(C)C=CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(NC(C)(C)C)C(=O)C1=CC=CC(=C1)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC(NCCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0,,,,,,,,,1.0,
Cl.CC(NCCC1=CC=C(O)C=C1)C(O)C2=CC=C(O)C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC(NCCCC1=CC=CC(=C1)C(F)(F)F)C2=CC=CC3=CC=CC=C23,0.0,,0.0,,,,,,,,,
Cl.CC1(C)C(=O)N(CCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3)C4=C1C=CC=C4,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0
Cl.CC1(C)N=C(N)N=C(N)N1C2=CC=C(Cl)C=C2,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,
Cl.CC1(C)OCC(COC(=O)CCC2=CC=C(OCC(O)CNCCNC(=O)N3CCOCC3)C=C2)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CC1=C(C=C(C#N)C(=O)N1)C2=C[N]3C=CN=C3C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=C(C=CC=C1)N2CCN(CC2)CCC3=NN=C4CCCC[N]34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=C(CC2CCC3=C(C)C4=C(C=CC=C4)[N]3C2=O)N=C[NH]1,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,
Cl.CC1=C(COC(=O)C2N3C(SC2(C)C)C(NC(=O)C(N)C4=CC=CC=C4)C3=O)OC(=O)O1,,,,,,,,0.0,,0.0,,
Cl.CC1=C(N)C=CC(=C1)Cl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN3CCCCC3)C1=O)C4=CC=CC=C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(O)=O)C3=C(C)C=CS3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=CC(=CC=C1)N,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=CC(=CC=C1N)C(C2=CC=C(N)C=C2)=C3C=CC(=N)C=C3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
Cl.CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC3=CC=C(OC4=CC=CN=C4C)N=C3,0.0,0.0,0.0,,,0.0,,1.0,,0.0,1.0,0.0
Cl.CC1=CC=C(C=C1)[S](=O)(=O)NC(CCCCN)C(=O)CCl,0.0,1.0,0.0,0.0,,,,0.0,1.0,0.0,,
Cl.CC1=CC=C(N)C(=C1)C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=CC=C(N)C=C1,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=CC=CC(=C1C)CC2=C[NH]C=N2,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Cl.CC1=CC=CC=C1N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=C[NH]N=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=NC(=C(CN(C=O)\C(C)=C(CCO)\SSCC2CCCO2)C=N1)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC1=NC(=CC=C1)C#CC2=CC=CC=C2,0.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.0,0.0,0.0
Cl.CC1=NC(=NO1)C2=CC3=C(CCN(CCC4CCC(CC4)NC(=O)\C=C\C5=CC=C(F)C=C5)CC3)C=C2,0.0,1.0,0.0,0.0,,1.0,,,1.0,1.0,0.0,1.0
Cl.CC1=NC=C(CO)C(=C1O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1=NC=C2CN=C(C3=CC=CC=C3F)C4=CC(=CC=C4[N]12)Cl,0.0,0.0,,,,0.0,0.0,,1.0,0.0,,0.0
Cl.CC1=NN=C(C2=CC=C(N)C=C2)C3=C(C1)C=C4OCOC4=C3,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1C2C(O)C3C(N(C)C)C(=C(C(N)=O)C(=O)C3(O)C(=C2C(=O)C4=C1C=CC=C4O)O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CC1CC(CC(C)(C)N1C)OC(=O)C(O)C2=CC=CC=C2,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1CCC2(NC1)OC3CC4C5CCC6CC(O)CCC6(C)C5CCC4(C)C3C2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Cl.CC1CCCC(C)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1CCCCN1CCCOC(=O)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CC1CCN(CC1)CCC2CCCN2[S](=O)(=O)C3=CC=CC(=C3)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1CCN=C(N)S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1CN(CCC1(C(O)=O)C2=CC=CC=C2)C3CCC(CC3)(C#N)C4=CC=C(F)C=C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1CN(CCN1)C2=C(F)C(=C3C(=O)C(=CN(C4CC4)C3=C2)C(O)=O)C,,,,,,,,,,0.0,,
Cl.CC1NCCOC1C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CC1OC(CC(N)C1O)OC2CC(O)(CC3=C(O)C4=C(C(=C23)O)C(=O)C5=C(C=CC=C5)C4=O)C(C)=O,0.0,1.0,,1.0,,1.0,,1.0,1.0,0.0,1.0,1.0
Cl.CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN(C)C)C=C1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0
Cl.CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CS2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cl.CCC(=O)N(C1CCN(CC1)CC(O)C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Cl.CCC(=O)N(C1CCN(CC1)CC2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Cl.CCC(=O)N(C1CCN(CC1)CC2=CC=CS2)C3=CC=CC=C3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
Cl.CCC(=O)N(C1CCN(CC1)CCC2=CC=CS2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C3=CC=CC=C3,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0
Cl.CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
Cl.CCC(=O)OC1(CCN(C)CC1)C2=CC=CC=C2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCC(CN)=C(C1=CC=CC=C1)C2=CC=CC=C2,,,,,,,,,,0.0,,
Cl.CCC(O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
Cl.CCC(OC(C)=O)C(CC(C)NC)(C1=CC=CC=C1)C2=CC=CC=C2,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0
Cl.CCC1(CC2=C(C1)C=CC=C2)C3=CN=C[NH]3,0.0,,1.0,,0.0,0.0,0.0,,0.0,,,0.0
Cl.CCC1(CCCCN(C)C1)C2=CC=CC(=C2)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCC1(O)C(=O)OCC2=C1C=C3N(CC4=C3N=C5C=CC(=C(CN(C)C)C5=C4)O)C2=O,0.0,,0.0,1.0,,0.0,,,0.0,,0.0,1.0
Cl.CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)C5=C(O)C6=C(C=C5C1C(=O)OC)C(=O)C7=CC=CC(=C7C6=O)O,0.0,1.0,,1.0,1.0,,,,,,1.0,1.0
Cl.CCC1=C(C)[NH]C2=C1C(=O)C(CC2)CN3CCOCC3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCC1=C(OC)C=C(CC(C)N)C(=C1)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CCC1=C2CN3C(=O)C4=C(C=C3C2=NC5=CC=C(OC(=O)N6CCC(CC6)N7CCCCC7)C=C15)C(O)(CC)C(=O)OC4,0.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,1.0
Cl.CCC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,
Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cl.CCC1=CC=CC(=C1)N(C)C(=N)NC2=CC=CC3=C2C=CC=C3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0
Cl.CCC1=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C(=O)N1CCOC4=CC=CC=C4,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0
Cl.CCC1CC2CC3C1N(CCC4=C3[NH]C5=C4C=C(OC)C=C5)C2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cl.CCCC(=O)N1CCCN(CC1)C2=NC3=C(C=C(OC)C(=C3)OC)C(=N2)N,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0
Cl.CCCC(=O)NC1=CC(=C(OCC(O)CNC(C)C)C=C1)C(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCC(C(=O)OCCN(CC)CC)(C1=CC=CC=C1)C2=CC=CC=C2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCCC1=C(C(=O)C2=CC(=C(OCCN(CC)CC)C(=C2)I)I)C3=C(O1)C=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
Cl.CCCCC1=CC2=C(C=CC=C2)C(=N1)OCCN(C)C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCCCCC(C(C)O)[N]1C=NC2=C1N=CN=C2N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0
Cl.CCCCCCCCCC(=O)NC(CN1CCOCC1)C(O)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCCCCCCCCCCCCCC(=O)OC1C(O)C(O)C(OC1SC)C(NC(=O)C2CC(CCC)CN2C)C(C)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCCCCCCCCCCCN,0.0,,0.0,,,,0.0,0.0,0.0,,,
Cl.CCCCCCCCCCOCC(O)CN,0.0,0.0,0.0,,0.0,,,,,0.0,,
Cl.CCCCCCOC1=CC=C(C(=N)N(CCCC)CCCC)C2=C1C=CC=C2,0.0,,,,,,,,,,,
Cl.CCCCN(CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C3=CC(=CC=C13)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCCN1C(=O)C(NC(=O)C12CCN(CC2)CC3=CC=C(OC4=CC=C(C=C4)C(O)=O)C=C3)C(O)C5CCCCC5,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0
Cl.CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCCNC1=C(C(=NC2=C1C=N[N]2CC)C)C(=O)OCC,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cl.CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,,0.0,0.0
Cl.CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Cl.CCCN(CCC)C1CCC2=C(F)C=CC(=C2C1)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCN(CCC)CCC1=C[NH]C2=CC=CC=C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCN(CCC1=CC=CC=C1)C2CCC3=C(C2)C=CC=C3O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCN1CCC2=CC=CC3=C2C1CC4=C3C(=C(O)C=C4)O,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
Cl.CCCN1CCCC(C1)C2=CC(=CC=C2)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCCN1CCCC2CC3=N[NH]C=C3CC12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCCN1CCOC2C1COC3=CC=C(O)C=C23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCN1CN(C)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCNC(C)(C)COC(=O)C1=CC=CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCNC(C)C(=O)NC1=CC=CC=C1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCOC(=O)NCCCN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCOC(C(=O)OC1CCN(C)CC1)(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
Cl.CCCOC1=C(Br)C(=C(S1)C(=O)N2CCC(CC2)C3=CC(=CC=C3F)CN)C,0.0,1.0,,,,,,,0.0,,,
Cl.CCCOC1=CC(=CC=C1C(=O)OCCN(CC)CC)N,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
Cl.CCCOC1=CC=C(C=C1N)C(=O)OCCN(CC)CC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCCSC1=CC(=C(CCN)C=C1OC)OC,0.0,,1.0,,,0.0,,,1.0,,,1.0
Cl.CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)C(C)C(=O)C1=CC=CC=C1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Cl.CCN(CC)CC(=O)NC1=C(C)C=C(C)C=C1C,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(OC)C(=C1)OC)OC,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cl.CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3,0.0,,,,,0.0,,0.0,,0.0,,
Cl.CCN(CC)CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
Cl.CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)[S](C)(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCNC(=O)C1=CC=C(N[S](C)(=O)=O)C=C1,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
Cl.CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cl.CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
Cl.CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCN(CC)CCOC(=O)C1=C(OC)C=C(N)C(=C1)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CC)CCOC1=CC=C(C=C1)C2=NC3=CC(=CC=C3S2)Cl,0.0,,1.0,,,0.0,,,,,,
Cl.CCN(CC)CCOC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.CCN(CC1=CC=CN=C1)C(=O)C2=CC=CC(=C2C3(C)C(=O)N(CC4=C(OC)C=C(OC)C=C4)C5=CC=C(Cl)C=C35)Cl,0.0,,,,,,,,0.0,1.0,1.0,
Cl.CCN(CCCCOC(=O)C1=CC(=C(OC)C=C1)OC)C(C)CC2=CC=C(OC)C=C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.CCN(CCO)CC[N]1C(=NC2=C1C(=O)N(C)C(=O)N2C)CC3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
